Index,Price
52710,11525
52711,12943
52712,8491
52714,5300
52715,6386
52716,16364
52717,16583
52718,15195
52719,10000
52720,5700
52721,6957
52722,5285
52723,6911
52724,4839
52725,12222
52726,16517
52727,21911
52728,11236
52729,7619
52730,16286
52731,4533
52732,17556
52733,12519
52734,8043
52735,9556
52736,10135
52737,10833
52738,8594
52739,9091
52740,10000
52741,19841
52742,8333
52743,7276
52744,6550
52745,7022
52747,13463
52748,13969
52750,5435
52751,5625
52752,35484
52753,10862
52754,20978
52755,8250
52756,6923
52757,16468
52758,17422
52759,5581
52760,8800
52761,8279
52762,4688
52763,12759
52764,10294
52765,17206
52766,7587
52767,12152
52768,12658
52769,9028
52770,9892
52771,7037
52772,7734
52773,13000
52774,13000
52775,14978
52776,33504
52777,22024
52779,7826
52780,10884
52781,7348
52782,7112
52783,11000
52784,6981
52785,6104
52786,4739
52787,6929
52788,15765
52789,15385
52790,7018
52792,7798
52793,9434
52794,9077
52795,5732
52796,6964
52797,14510
52798,5452
52799,14483
52800,4667
52802,16050
52803,7742
52804,11600
52805,17556
52806,7857
52807,10294
52809,5367
52810,11738
52811,4706
52812,6545
52813,12681
52814,16047
52815,13537
52816,10455
52817,6649
52818,7902
52819,10769
52821,8571
52822,11750
52824,12697
52825,4696
52826,6285
52827,18050
52828,10674
52829,16554
52830,4778
52831,7450
52832,4580
52833,10909
52834,7125
52835,5455
52836,8529
52838,8882
52839,13396
52840,7451
52841,7778
52842,10882
52843,11951
52844,5747
52845,13605
52846,7712
52847,9524
52848,8786
52849,8703
52850,10233
52851,5128
52853,15488
52854,5357
52855,11300
52857,12500
52858,12500
52859,12500
52860,4815
52861,7727
52862,6370
52863,10336
52864,12500
52865,7765
52866,56757
52867,6667
52868,16667
52869,13058
52870,14091
52872,20000
52873,10000
52874,11240
52875,8333
52876,12963
52877,18000
52878,16111
52879,5425
52880,6047
52882,7143
52883,8359
52884,8073
52886,10000
52887,6316
52888,8031
52889,7863
52890,8367
52891,12103
52892,9631
52893,11314
52894,6522
52895,5833
52896,4907
52897,9695
52898,7987
52899,22152
52900,14250
52902,20000
52903,10000
52904,11240
52905,8333
52906,12963
52907,18000
52908,16111
52909,5425
52910,6047
52912,7143
52913,8359
52914,8073
52916,10000
52917,6316
52918,8031
52919,7863
52920,8367
52921,12103
52922,9631
52923,11314
52924,6522
52925,5833
52926,4907
52927,9695
52928,7987
52929,22152
52930,14250
52932,20000
52933,10000
52934,11240
52935,8333
52936,12963
52937,18000
52938,16111
52939,5425
52940,6047
52942,7143
52943,8359
52944,8073
52946,10000
52947,6316
52948,8031
52949,7863
52950,8367
52951,12103
52952,9631
52953,11314
52954,6522
52955,5833
52956,4907
52957,9695
52958,7987
52959,22152
52960,14250
52962,20000
52963,10000
52964,11240
52965,8333
52966,12963
52967,18000
52968,16111
52969,5425
52970,6047
52972,7143
52973,8359
52974,8073
52976,10000
52977,6316
52978,8031
52979,7863
52980,8367
52981,12103
52982,9631
52983,11314
52984,6522
52985,5833
52986,4907
52987,9695
52988,7987
52989,22152
52990,14250
52992,20000
52993,10000
52994,11240
52995,8333
52996,12963
52997,18000
52998,16111
52999,5425
53000,6047
53002,7143
53003,8359
53004,8073
53006,10000
53007,6316
53008,8031
53009,7863
53010,8367
53011,12103
53012,9631
53013,11314
53014,6522
53015,5833
53016,4907
53017,9695
53018,7987
53019,22152
53020,14250
53022,20000
53023,10000
53024,11240
53025,8333
53026,12963
53027,18000
53028,16111
53029,5425
53030,6047
53032,7143
53033,8359
53034,8073
53036,10000
53037,6316
53038,8031
53039,7863
53040,8367
53041,12103
53042,9631
53043,11314
53044,6522
53045,5833
53046,4907
53047,9695
53048,7987
53049,22152
53050,14250
53052,20000
53053,10000
53054,11240
53055,8333
53056,12963
53057,18000
53058,16111
53059,5425
53060,6047
53062,7143
53063,8359
53064,8073
53066,10000
53067,6316
53068,8031
53069,7863
53070,8367
53071,12103
53072,9631
53073,11314
53074,6522
53075,5833
53076,4907
53077,9695
53078,7987
53079,22152
53080,14250
53082,20000
53083,10000
53084,11240
53085,8333
53086,12963
53087,18000
53088,16111
53089,5425
53090,6047
53092,7143
53093,8359
53094,8073
53096,10000
53097,6316
53098,8031
53099,7863
53100,8367
53101,12103
53102,9631
53103,11314
53104,6522
53105,5833
53106,4907
53107,9695
53108,7987
53109,22152
53110,14250
53112,20000
53113,10000
53114,11240
53115,8333
53116,12963
53117,18000
53118,16111
53119,5425
53120,6047
53122,7143
53123,8359
53124,8073
53126,10000
53127,6316
53128,8031
53129,7863
53130,8367
53131,12103
53132,9631
53133,11314
53134,6522
53135,5833
53136,4907
53137,9695
53138,7987
53139,22152
53140,14250
53142,20000
53143,10000
53144,11240
53145,8333
53146,12963
53147,18000
53148,16111
53149,5425
53150,6047
53152,7143
53153,8359
53154,8073
53156,10000
53157,6316
53158,8031
53159,7863
53160,8367
53161,12103
53162,9631
53163,11314
53164,6522
53165,5833
53166,4907
53167,9695
53168,7987
53169,22152
53170,14250
53172,20000
53173,10000
53174,11240
53175,8333
53176,12963
53177,18000
53178,16111
53179,5425
53180,6047
53182,7143
53183,8359
53184,8073
53186,10000
53187,6316
53188,8031
53189,7863
53190,8367
53191,12103
53192,9631
53193,11314
53194,6522
53195,5833
53196,4907
53197,9695
53198,7987
53199,22152
53200,14250
53202,20000
53203,10000
53204,11240
53205,8333
53206,12963
53207,18000
53208,16111
53209,5425
53210,6047
53212,7143
53213,8359
53214,8073
53216,10000
53217,6316
53218,8031
53219,7863
53220,8367
53221,12103
53222,9631
53223,11314
53224,6522
53225,5833
53226,4907
53227,9695
53228,7987
53229,22152
53230,14250
53232,20000
53233,10000
53234,11240
53235,8333
53236,12963
53237,18000
53238,16111
53239,5425
53240,6047
53242,7143
53243,8359
53244,8073
53246,10000
53247,6316
53248,8031
53249,7863
53250,8367
53251,12103
53252,9631
53253,11314
53254,6522
53255,5833
53256,4907
53257,9695
53258,7987
53259,22152
53260,14250
53262,20000
53263,10000
53264,11240
53265,8333
53266,12963
53267,18000
53268,16111
53269,5425
53270,6047
53272,7143
53273,8359
53274,8073
53276,10000
53277,6316
53278,8031
53279,7863
53280,8367
53281,12103
53282,9631
53283,11314
53284,6522
53285,5833
53286,4907
53287,9695
53288,7987
53289,22152
53290,14250
53292,20000
53293,10000
53294,11240
53295,8333
53296,12963
53297,18000
53298,16111
53299,5425
53300,6047
53302,7143
53303,8359
53304,8073
53306,10000
53307,6316
53308,8031
53309,7863
53310,8367
53311,12103
53312,9631
53313,11314
53314,6522
53315,5833
53316,4907
53317,9695
53318,7987
53319,22152
53320,14250
53322,20000
53323,10000
53324,11240
53325,8333
53326,12963
53327,18000
53328,16111
53329,5425
53330,6047
53332,7143
53333,8359
53334,8073
53336,10000
53337,6316
53338,8031
53339,7863
53340,8367
53341,12103
53342,9631
53343,11314
53344,6522
53345,5833
53346,4907
53347,9695
53348,7987
53349,22152
53350,14250
53352,20000
53353,10000
53354,11240
53355,8333
53356,12963
53357,18000
53358,16111
53359,5425
53360,6047
53362,7143
53363,8359
53364,8073
53366,10000
53367,6316
53368,8031
53369,7863
53370,8367
53371,12103
53372,9631
53373,11314
53374,6522
53375,5833
53376,4907
53377,9695
53378,7987
53379,22152
53380,14250
53382,20000
53383,10000
53384,11240
53385,8333
53386,12963
53387,18000
53388,16111
53389,5425
53390,6047
53392,7143
53393,8359
53394,8073
53396,10000
53397,6316
53398,8031
53399,7863
53400,8367
53401,12103
53402,9631
53403,11314
53404,6522
53405,5833
53406,4907
53407,9695
53408,7987
53409,22152
53410,14250
53412,20000
53413,10000
53414,11240
53415,8333
53416,12963
53417,18000
53418,16111
53419,5425
53420,6047
53422,7143
53423,8359
53424,8073
53426,10000
53427,6316
53428,8031
53429,7863
53430,8367
53431,12103
53432,9631
53433,11314
53434,6522
53435,5833
53436,4907
53437,9695
53438,7987
53439,22152
53440,14250
53442,20000
53443,10000
53444,11240
53445,8333
53446,12963
53447,18000
53448,16111
53449,5425
53450,6047
53452,7143
53453,8359
53454,8073
53456,10000
53457,6316
53458,8031
53459,7863
53460,8367
53461,12103
53462,9631
53463,11314
53464,6522
53465,5833
53466,4907
53467,9695
53468,7987
53469,22152
53470,14250
53472,20000
53473,10000
53474,11240
53475,8333
53476,12963
53477,18000
53478,16111
53479,5425
53480,6047
53482,7143
53483,8359
53484,8073
53486,10000
53487,6316
53488,8031
53489,7863
53490,8367
53491,12103
53492,9631
53493,11314
53494,6522
53495,5833
53496,4907
53497,9695
53498,7987
53499,22152
53500,14250
53502,20000
53503,10000
53504,11240
53505,8333
53506,12963
53507,18000
53508,16111
53509,5425
53510,6047
53512,7143
53513,8359
53514,8073
53516,10000
53517,6316
53518,8031
53519,7863
53520,8367
53521,12103
53522,9631
53523,11314
53524,6522
53525,5833
53526,4907
53527,9695
53528,7987
53529,22152
53530,14250
53532,20000
53533,10000
53534,11240
53535,8333
53536,12963
53537,18000
53538,16111
53539,5425
53540,6047
53542,7143
53543,8359
53544,8073
53546,10000
53547,6316
53548,8031
53549,7863
53550,8367
53551,12103
53552,9631
53553,11314
53554,6522
53555,5833
53556,4907
53557,9695
53558,7987
53559,22152
53560,14250
53562,20000
53563,10000
53564,11240
53565,8333
53566,12963
53567,18000
53568,16111
53569,5425
53570,6047
53572,7143
53573,8359
53574,8073
53576,10000
53577,6316
53578,8031
53579,7863
53580,8367
53581,12103
53582,9631
53583,11314
53584,6522
53585,5833
53586,4907
53587,9695
53588,7987
53589,22152
53590,14250
53592,20000
53593,10000
53594,11240
53595,8333
53596,12963
53597,18000
53598,16111
53599,5425
53600,6047
53602,7143
53603,8359
53604,8073
53606,10000
53607,6316
53608,8031
53609,7863
53610,8367
53611,12103
53612,9631
53613,11314
53614,6522
53615,5833
53616,4907
53617,9695
53618,7987
53619,22152
53620,14250
53622,20000
53623,10000
53624,11240
53625,8333
53626,12963
53627,18000
53628,16111
53629,5425
53630,6047
53632,7143
53633,8359
53634,8073
53636,10000
53637,6316
53638,8031
53639,7863
53640,8367
53641,12103
53642,9631
53643,11314
53644,6522
53645,5833
53646,4907
53647,9695
53648,7987
53649,22152
53650,14250
53652,20000
53653,10000
53654,11240
53655,8333
53656,12963
53657,18000
53658,16111
53659,5425
53660,6047
53662,7143
53663,8359
53664,8073
53666,10000
53667,6316
53668,8031
53669,7863
53670,8367
53671,12103
53672,9631
53673,11314
53674,6522
53675,5833
53676,4907
53677,9695
53678,7987
53679,22152
53680,14250
53682,20000
53683,10000
53684,11240
53685,8333
53686,12963
53687,18000
53688,16111
53689,5425
53690,6047
53692,7143
53693,8359
53694,8073
53696,10000
53697,6316
53698,8031
53699,7863
53700,8367
53701,12103
53702,9631
53703,11314
53704,6522
53705,5833
53706,4907
53707,9695
53708,7987
53709,22152
53710,14250
53712,20000
53713,10000
53714,11240
53715,8333
53716,12963
53717,18000
53718,16111
53719,5425
53720,6047
53722,7143
53723,8359
53724,8073
53726,10000
53727,6316
53728,8031
53729,7863
53730,8367
53731,12103
53732,9631
53733,11314
53734,6522
53735,5833
53736,4907
53737,9695
53738,7987
53739,22152
53740,14250
53742,20000
53743,10000
53744,11240
53745,8333
53746,12963
53747,18000
53748,16111
53749,5425
53750,6047
53752,7143
53753,8359
53754,8073
53756,10000
53757,6316
53758,8031
53759,7863
53760,8367
53761,12103
53762,9631
53763,11314
53764,6522
53765,5833
53766,4907
53767,9695
53768,7987
53769,22152
53770,14250
53772,20000
53773,10000
53774,11240
53775,8333
53776,12963
53777,18000
53778,16111
53779,5425
53780,6047
53782,7143
53783,8359
53784,8073
53786,10000
53787,6316
53788,8031
53789,7863
53790,8367
53791,12103
53792,9631
53793,11314
53794,6522
53795,5833
53796,4907
53797,9695
53798,7987
53799,22152
53800,14250
53802,20000
53803,10000
53804,11240
53805,8333
53806,12963
53807,18000
53808,16111
53809,5425
53810,6047
53812,7143
53813,8359
53814,8073
53816,10000
53817,6316
53818,8031
53819,7863
53820,8367
53821,12103
53822,9631
53823,11314
53824,6522
53825,5833
53826,4907
53827,9695
53828,7987
53829,22152
53830,14250
53832,20000
53833,10000
53834,11240
53835,8333
53836,12963
53837,18000
53838,16111
53839,5425
53840,6047
53842,7143
53843,8359
53844,8073
53846,10000
53847,6316
53848,8031
53849,7863
53850,8367
53851,12103
53852,9631
53853,11314
53854,6522
53855,5833
53856,4907
53857,9695
53858,7987
53859,22152
53860,14250
53862,20000
53863,10000
53864,11240
53865,8333
53866,12963
53867,18000
53868,16111
53869,5425
53870,6047
53872,7143
53873,8359
53874,8073
53876,10000
53877,6316
53878,8031
53879,7863
53880,8367
53881,12103
53882,9631
53883,11314
53884,6522
53885,5833
53886,4907
53887,9695
53888,7987
53889,22152
53890,14250
53892,20000
53893,10000
53894,11240
53895,8333
53896,12963
53897,18000
53898,16111
53899,5425
53900,6047
53902,7143
53903,8359
53904,8073
53906,10000
53907,6316
53908,8031
53909,7863
53910,8367
53911,12103
53912,9631
53913,11314
53914,6522
53915,5833
53916,4907
53917,9695
53918,7987
53919,22152
53920,14250
53922,20000
53923,10000
53924,11240
53925,8333
53926,12963
53927,18000
53928,16111
53929,5425
53930,6047
53932,7143
53933,8359
53934,8073
53936,10000
53937,6316
53938,8031
53939,7863
53940,8367
53941,12103
53942,9631
53943,11314
53944,6522
53945,5833
53946,4907
53947,9695
53948,7987
53949,22152
53950,14250
53952,20000
53953,10000
53954,11240
53955,8333
53956,12963
53957,18000
53958,16111
53959,5425
53960,6047
53962,7143
53963,8359
53964,8073
53966,10000
53967,6316
53968,8031
53969,7863
53970,8367
53971,12103
53972,9631
53973,11314
53974,6522
53975,5833
53976,4907
53977,9695
53978,7987
53979,22152
53980,14250
53982,20000
53983,10000
53984,11240
53985,8333
53986,12963
53987,18000
53988,16111
53989,5425
53990,6047
53992,7143
53993,8359
53994,8073
53996,10000
53997,6316
53998,8031
53999,7863
54000,8367
54001,12103
54002,9631
54003,11314
54004,6522
54005,5833
54006,4907
54007,9695
54008,7987
54009,22152
54010,14250
54012,20000
54013,10000
54014,11240
54015,8333
54016,12963
54017,18000
54018,16111
54019,5425
54020,6047
54022,7143
54023,8359
54024,8073
54026,10000
54027,6316
54028,8031
54029,7863
54030,8367
54031,12103
54032,9631
54033,11314
54034,6522
54035,5833
54036,4907
54037,9695
54038,7987
54039,22152
54040,14250
54042,20000
54043,10000
54044,11240
54045,8333
54046,12963
54047,18000
54048,16111
54049,5425
54050,6047
54052,7143
54053,8359
54054,8073
54056,10000
54057,6316
54058,8031
54059,7863
54060,8367
54061,12103
54062,9631
54063,11314
54064,6522
54065,5833
54066,4907
54067,9695
54068,7987
54069,22152
54070,14250
54072,20000
54073,10000
54074,11240
54075,8333
54076,12963
54077,18000
54078,16111
54079,5425
54080,6047
54082,7143
54083,8359
54084,8073
54086,10000
54087,6316
54088,8031
54089,7863
54090,8367
54091,12103
54092,9631
54093,11314
54094,6522
54095,5833
54096,4907
54097,9695
54098,7987
54099,22152
54100,14250
54102,20000
54103,10000
54104,11240
54105,8333
54106,12963
54107,18000
54108,16111
54109,5425
54110,6047
54112,7143
54113,8359
54114,8073
54116,10000
54117,6316
54118,8031
54119,7863
54120,8367
54121,12103
54122,9631
54123,11314
54124,6522
54125,5833
54126,4907
54127,9695
54128,7987
54129,22152
54130,14250
54132,20000
54133,10000
54134,11240
54135,8333
54136,12963
54137,18000
54138,16111
54139,5425
54140,6047
54142,7143
54143,8359
54144,8073
54146,10000
54147,6316
54148,8031
54149,7863
54150,8367
54151,12103
54152,9631
54153,11314
54154,6522
54155,5833
54156,4907
54157,9695
54158,7987
54159,22152
54160,14250
54162,20000
54163,10000
54164,11240
54165,8333
54166,12963
54167,18000
54168,16111
54169,5425
54170,6047
54172,7143
54173,8359
54174,8073
54176,10000
54177,6316
54178,8031
54179,7863
54180,8367
54181,12103
54182,9631
54183,11314
54184,6522
54185,5833
54186,4907
54187,9695
54188,7987
54189,22152
54190,14250
54192,20000
54193,10000
54194,11240
54195,8333
54196,12963
54197,18000
54198,16111
54199,5425
54200,6047
54202,7143
54203,8359
54204,8073
54206,10000
54207,6316
54208,8031
54209,7863
54210,8367
54211,12103
54212,9631
54213,11314
54214,6522
54215,5833
54216,4907
54217,9695
54218,7987
54219,22152
54220,14250
54222,20000
54223,10000
54224,11240
54225,8333
54226,12963
54227,18000
54228,16111
54229,5425
54230,6047
54232,7143
54233,8359
54234,8073
54236,10000
54237,6316
54238,8031
54239,7863
54240,8367
54241,12103
54242,9631
54243,11314
54244,6522
54245,5833
54246,4907
54247,9695
54248,7987
54249,22152
54250,14250
54252,20000
54253,10000
54254,11240
54255,8333
54256,12963
54257,18000
54258,16111
54259,5425
54260,6047
54262,7143
54263,8359
54264,8073
54266,10000
54267,6316
54268,8031
54269,7863
54270,8367
54271,12103
54272,9631
54273,11314
54274,6522
54275,5833
54276,4907
54277,9695
54278,7987
54279,22152
54280,14250
54282,20000
54283,10000
54284,11240
54285,8333
54286,12963
54287,18000
54288,16111
54289,5425
54290,6047
54292,7143
54293,8359
54294,8073
54296,10000
54297,6316
54298,8031
54299,7863
54300,8367
54301,12103
54302,9631
54303,11314
54304,6522
54305,5833
54306,4907
54307,9695
54308,7987
54309,22152
54310,14250
54312,20000
54313,10000
54314,11240
54315,8333
54316,12963
54317,18000
54318,16111
54319,5425
54320,6047
54322,7143
54323,8359
54324,8073
54326,10000
54327,6316
54328,8031
54329,7863
54330,8367
54331,12103
54332,9631
54333,11314
54334,6522
54335,5833
54336,4907
54337,9695
54338,7987
54339,22152
54340,14250
54342,20000
54343,10000
54344,11240
54345,8333
54346,12963
54347,18000
54348,16111
54349,5425
54350,6047
54352,7143
54353,8359
54354,8073
54356,10000
54357,6316
54358,8031
54359,7863
54360,8367
54361,12103
54362,9631
54363,11314
54364,6522
54365,5833
54366,4907
54367,9695
54368,7987
54369,22152
54370,14250
54372,20000
54373,10000
54374,11240
54375,8333
54376,12963
54377,18000
54378,16111
54379,5425
54380,6047
54382,7143
54383,8359
54384,8073
54386,10000
54387,6316
54388,8031
54389,7863
54390,8367
54391,12103
54392,9631
54393,11314
54394,6522
54395,5833
54396,4907
54397,9695
54398,7987
54399,22152
54400,14250
54402,20000
54403,10000
54404,11240
54405,8333
54406,12963
54407,18000
54408,16111
54409,5425
54410,6047
54412,7143
54413,8359
54414,8073
54416,10000
54417,6316
54418,8031
54419,7863
54420,8367
54421,12103
54422,9631
54423,11314
54424,6522
54425,5833
54426,4907
54427,9695
54428,7987
54429,22152
54430,14250
54432,20000
54433,10000
54434,11240
54435,8333
54436,12963
54437,18000
54438,16111
54439,5425
54440,6047
54442,7143
54443,8359
54444,8073
54446,10000
54447,6316
54448,8031
54449,7863
54450,8367
54451,12103
54452,9631
54453,11314
54454,6522
54455,5833
54456,4907
54457,9695
54458,7987
54459,22152
54460,14250
54462,20000
54463,10000
54464,11240
54465,8333
54466,12963
54467,18000
54468,16111
54469,5425
54470,6047
54472,7143
54473,8359
54474,8073
54476,10000
54477,6316
54478,8031
54479,7863
54480,8367
54481,12103
54482,9631
54483,11314
